A	B
1.822E-4	0.01219
1.822E-4	0.01219
1.816E-4	0.0122
1.811E-4	0.01223
1.798E-4	0.01221
1.792E-4	0.01227
1.792E-4	0.01222
1.782E-4	0.01216
1.772E-4	0.01214
1.769E-4	0.01222
1.762E-4	0.01217
1.749E-4	0.01219
1.747E-4	0.01223
1.745E-4	0.0122
1.733E-4	0.01216
1.727E-4	0.01221
1.719E-4	0.0122
1.712E-4	0.0122
1.702E-4	0.0122
1.696E-4	0.01226
1.694E-4	0.01221
1.686E-4	0.01224
1.676E-4	0.01223
1.669E-4	0.01223
1.663E-4	0.01217
1.651E-4	0.01215
1.644E-4	0.01215
1.645E-4	0.01214
1.63E-4	0.01213
1.628E-4	0.01215
1.623E-4	0.01215
1.612E-4	0.01213
1.602E-4	0.01211
1.599E-4	0.01211
1.593E-4	0.01212
1.583E-4	0.01212
1.58E-4	0.0121
1.565E-4	0.01208
1.568E-4	0.01207
1.554E-4	0.01204
1.553E-4	0.01207
1.547E-4	0.0121
1.543E-4	0.01211
1.531E-4	0.01209
1.524E-4	0.01204
1.519E-4	0.01204
1.506E-4	0.01206
1.502E-4	0.01191
1.493E-4	0.01193
1.486E-4	0.01197
1.482E-4	0.01192
1.473E-4	0.0119
1.468E-4	0.01189
1.457E-4	0.0119
1.449E-4	0.01189
1.442E-4	0.01189
1.438E-4	0.01189
1.429E-4	0.01188
1.422E-4	0.01192
1.423E-4	0.01188
1.406E-4	0.01187
1.403E-4	0.01184
1.392E-4	0.01173
1.39E-4	0.01175
1.381E-4	0.01174
1.374E-4	0.01174
1.364E-4	0.0117
1.356E-4	0.01166
1.355E-4	0.01166
1.342E-4	0.01167
1.338E-4	0.01166
1.331E-4	0.01153
1.322E-4	0.01147
1.321E-4	0.01143
1.301E-4	0.01142
1.297E-4	0.0114
1.292E-4	0.01139
1.282E-4	0.01141
1.278E-4	0.01148
1.27E-4	0.01147
1.264E-4	0.01145
1.25E-4	0.01141
1.25E-4	0.01139
1.236E-4	0.01141
1.232E-4	0.01147
1.228E-4	0.01151
1.221E-4	0.01168
1.21E-4	0.01186
1.205E-4	0.01192
1.195E-4	0.01197
1.189E-4	0.0121
1.181E-4	0.01223
1.179E-4	0.01236
1.167E-4	0.01247
1.164E-4	0.01252
1.157E-4	0.01262
1.152E-4	0.01275
1.141E-4	0.01286
1.138E-4	0.01295
1.125E-4	0.01303
1.122E-4	0.01312
1.12E-4	0.01319
1.111E-4	0.01315
1.104E-4	0.01317
1.096E-4	0.01318
1.091E-4	0.0133
1.083E-4	0.01335
1.081E-4	0.01326
1.074E-4	0.01331
1.064E-4	0.01342
1.061E-4	0.0135
1.051E-4	0.01343
1.044E-4	0.01349
1.038E-4	0.0134
1.03E-4	0.01335
1.026E-4	0.01332
1.019E-4	0.01333
1.016E-4	0.01335
1.004E-4	0.01339
1.007E-4	0.01335
9.96E-5	0.01332
9.87E-5	0.01335
9.84E-5	0.01334
9.73E-5	0.01318
9.72E-5	0.01323
9.58E-5	0.01324
9.57E-5	0.01325
9.48E-5	0.0133
9.44E-5	0.01331
9.37E-5	0.01317
9.29E-5	0.01311
9.26E-5	0.01307
9.16E-5	0.01309
9.1E-5	0.01311
9.03E-5	0.01309
8.97E-5	0.01298
8.92E-5	0.01301
8.88E-5	0.01291
8.75E-5	0.01275
8.67E-5	0.0127
8.68E-5	0.01272
8.54E-5	0.01263
8.48E-5	0.01255
8.46E-5	0.01246
8.36E-5	0.01238
8.32E-5	0.01237
8.24E-5	0.01229
8.16E-5	0.01224
8.05E-5	0.01225
8.03E-5	0.01209
7.95E-5	0.01203
7.91E-5	0.01196
7.83E-5	0.01188
7.7E-5	0.01179
7.67E-5	0.01166
7.58E-5	0.01165
7.49E-5	0.01163
7.44E-5	0.01158
7.39E-5	0.01147
7.3E-5	0.01149
7.22E-5	0.01148
7.16E-5	0.01138
7.01E-5	0.01135
7.03E-5	0.01126
6.91E-5	0.01118
6.83E-5	0.01105
6.79E-5	0.01094
6.66E-5	0.01085
6.58E-5	0.01071
6.49E-5	0.01054
6.43E-5	0.01035
6.29E-5	0.01016
6.27E-5	0.00991
6.15E-5	0.00972
6.07E-5	0.00953
6E-5	0.00929
5.84E-5	0.00905
5.78E-5	0.00881
5.67E-5	0.00854
5.54E-5	0.0083
5.55E-5	0.00809
5.39E-5	0.00789
5.26E-5	0.00767
5.14E-5	0.00752
5.04E-5	0.00734
4.84E-5	0.00718
4.81E-5	0.00708
4.76E-5	0.00707
4.53E-5	0.0071
4.46E-5	0.0071
4.32E-5	0.00717
4.24E-5	0.00746
4.08E-5	0.00774
4.05E-5	0.00808
3.94E-5	0.00853
3.85E-5	0.00889
3.78E-5	0.00951
3.7E-5	0.01018
3.65E-5	0.01097
3.56E-5	0.012
3.53E-5	0.01313
3.48E-5	0.01405
3.44E-5	0.0149
3.34E-5	0.01579
3.34E-5	0.0168
3.24E-5	0.01822
3.22E-5	0.01887
3.19E-5	0.0197
3.15E-5	0.02048
3.1E-5	0.02097
3.06E-5	0.02182
3.04E-5	0.0223
2.95E-5	0.02254
2.93E-5	0.02297
2.91E-5	0.02316
2.87E-5	0.02341
2.84E-5	0.02382
2.82E-5	0.02393
2.72E-5	0.02385
2.72E-5	0.02392
2.69E-5	0.02399
2.62E-5	0.02437
2.61E-5	0.02442
2.62E-5	0.02428
2.57E-5	0.02473
2.55E-5	0.02482
2.51E-5	0.02481
2.43E-5	0.02475
2.41E-5	0.02497
2.38E-5	0.02526
2.34E-5	0.02552
2.33E-5	0.02515
2.25E-5	0.02525
2.2E-5	0.02499
2.19E-5	0.02493
2.12E-5	0.02519
2.12E-5	0.02536
2.12E-5	0.02536
2.06E-5	0.02553
2.08E-5	0.02524
2.01E-5	0.02542
1.95E-5	0.02562
1.9E-5	0.02569
1.92E-5	0.02566
1.85E-5	0.02555
1.82E-5	0.02532
1.81E-5	0.0255
1.82E-5	0.02591
1.75E-5	0.02606
1.73E-5	0.02608
1.66E-5	0.02598
1.65E-5	0.02578
1.63E-5	0.02592
1.54E-5	0.02586
1.56E-5	0.02579
1.53E-5	0.02576
1.49E-5	0.02574
1.41E-5	0.02574
1.42E-5	0.02573
1.37E-5	0.02599
1.35E-5	0.02602
1.34E-5	0.02606
1.25E-5	0.02598
1.25E-5	0.02607
1.21E-5	0.02619
1.2E-5	0.02612
1.12E-5	0.02588
1.13E-5	0.02572
1.08E-5	0.02601
1.08E-5	0.02614
1.02E-5	0.02624
9.6E-6	0.02625
9.2E-6	0.02618
9.5E-6	0.0262
8.6E-6	0.02624
8.8E-6	0.02646
8.2E-6	0.02627
7.9E-6	0.02623
7.5E-6	0.02608
7.4E-6	0.02614
6.8E-6	0.02632
6.7E-6	0.02636
6.4E-6	0.02624
6E-6	0.02601
5.5E-6	0.02573
5E-6	0.0258
4.8E-6	0.02588
4.5E-6	0.02593
4.6E-6	0.02575
4.1E-6	0.02598
3.4E-6	0.0263
3.7E-6	0.02656
2.9E-6	0.02644
3E-6	0.02662
2.1E-6	0.0263
2.1E-6	0.02637
1.9E-6	0.02667
1.3E-6	0.02685
1.3E-6	0.02687
5E-7	0.02704
5E-7	0.02737
1.3E-6	0.02695
1.1E-6	0.02657
8E-7	0.02652
3E-7	0.02652
0	0.02699
-6E-7	0.0272
-1E-7	0.02712
-9E-7	0.0269
-1E-6	0.02657
-1.4E-6	0.02649
-1.9E-6	0.02641
-2.2E-6	0.02654
-2.5E-6	0.02614
-2.6E-6	0.02613
-3.4E-6	0.02604
-3.3E-6	0.02605
-3.8E-6	0.02618
-3.8E-6	0.02603
-4.2E-6	0.02582
-4.7E-6	0.02597
-4.6E-6	0.02579
-5.1E-6	0.02599
-5.7E-6	0.02592
-6.1E-6	0.02617
-6.3E-6	0.02617
-7E-6	0.02634
-6.9E-6	0.0263
-7.5E-6	0.0263
-7.7E-6	0.02623
-8E-6	0.02598
-8.4E-6	0.02604
-8.5E-6	0.02612
-9E-6	0.02623
-9.2E-6	0.02612
-9.9E-6	0.02611
-9.9E-6	0.02622
-1.02E-5	0.02634
-1.11E-5	0.02638
-1.07E-5	0.02619
-1.16E-5	0.02619
-1.12E-5	0.02619
-1.23E-5	0.02599
-1.24E-5	0.02609
-1.26E-5	0.02627
-1.29E-5	0.02608
-1.3E-5	0.0262
-1.38E-5	0.02618
-1.35E-5	0.02598
-1.43E-5	0.026
-1.47E-5	0.02607
-1.48E-5	0.02579
-1.56E-5	0.02559
-1.56E-5	0.02584
-1.56E-5	0.0258
-1.67E-5	0.02574
-1.7E-5	0.02588
-1.74E-5	0.02584
-1.76E-5	0.02566
-1.72E-5	0.02542
-1.78E-5	0.02558
-1.83E-5	0.02565
-1.86E-5	0.0253
-1.91E-5	0.02529
-1.93E-5	0.0256
-1.96E-5	0.02573
-1.98E-5	0.02573
-2.04E-5	0.02562
-2.07E-5	0.02548
-2.11E-5	0.02547
-2.14E-5	0.02565
-2.15E-5	0.02541
-2.21E-5	0.02529
-2.24E-5	0.02525
-2.2E-5	0.02521
-2.32E-5	0.02517
-2.36E-5	0.02512
-2.39E-5	0.02503
-2.43E-5	0.02487
-2.44E-5	0.02475
-2.45E-5	0.02465
-2.52E-5	0.02451
-2.51E-5	0.02438
-2.57E-5	0.02422
-2.66E-5	0.02423
-2.61E-5	0.02405
-2.69E-5	0.02376
-2.72E-5	0.02384
-2.76E-5	0.02345
-2.81E-5	0.02302
-2.82E-5	0.0232
-2.9E-5	0.02315
-2.92E-5	0.02273
-2.98E-5	0.02232
-3.01E-5	0.0216
-3.08E-5	0.021
-3.03E-5	0.02052
-3.14E-5	0.01978
-3.2E-5	0.01894
-3.22E-5	0.01813
-3.35E-5	0.01707
-3.32E-5	0.01612
-3.44E-5	0.01517
-3.5E-5	0.01384
-3.52E-5	0.01314
-3.65E-5	0.01238
-3.75E-5	0.01131
-3.84E-5	0.01052
-3.84E-5	0.00982
-4.06E-5	0.00922
-4.08E-5	0.00878
-4.1E-5	0.00841
-4.36E-5	0.00811
-4.35E-5	0.00781
-4.52E-5	0.00759
-4.65E-5	0.00743
-4.79E-5	0.00735
-4.81E-5	0.0073
-5.07E-5	0.00733
-5.1E-5	0.00745
-5.12E-5	0.00754
-5.36E-5	0.0077
-5.34E-5	0.00784
-5.51E-5	0.008
-5.59E-5	0.0083
-5.67E-5	0.00854
-5.78E-5	0.00879
-5.82E-5	0.00903
-5.99E-5	0.00914
-6.08E-5	0.00933
-6.15E-5	0.00951
-6.21E-5	0.00974
-6.33E-5	0.01005
-6.35E-5	0.01024
-6.4E-5	0.0104
-6.59E-5	0.01054
-6.59E-5	0.01065
-6.72E-5	0.01084
-6.78E-5	0.01101
-6.9E-5	0.01108
-6.91E-5	0.01114
-6.99E-5	0.01125
-7.08E-5	0.01133
-7.17E-5	0.01147
-7.28E-5	0.01156
-7.26E-5	0.01154
-7.46E-5	0.0116
-7.47E-5	0.01165
-7.49E-5	0.01164
-7.62E-5	0.01175
-7.65E-5	0.01179
-7.73E-5	0.01182
-7.81E-5	0.01182
-7.88E-5	0.01193
-7.95E-5	0.01202
-8.07E-5	0.01212
-8.08E-5	0.01216
-8.1E-5	0.01227
-8.26E-5	0.01232
-8.25E-5	0.01231
-8.39E-5	0.0123
-8.43E-5	0.01238
-8.53E-5	0.01251
-8.54E-5	0.0125
-8.63E-5	0.01265
-8.7E-5	0.01275
-8.74E-5	0.01283
-8.86E-5	0.0129
-8.86E-5	0.01291
-8.96E-5	0.01291
-9.06E-5	0.01298
-9.04E-5	0.01308
-9.16E-5	0.01311
-9.26E-5	0.0131
-9.31E-5	0.01306
-9.36E-5	0.0131
-9.43E-5	0.01324
-9.44E-5	0.01332
-9.54E-5	0.01331
-9.65E-5	0.0133
-9.63E-5	0.01325
-9.74E-5	0.01329
-9.79E-5	0.01335
-9.88E-5	0.01337
-9.92E-5	0.01335
-1E-4	0.01337
-1.01E-4	0.0134
-1.005E-4	0.01341
-1.019E-4	0.01347
-1.024E-4	0.01346
-1.03E-4	0.01336
-1.041E-4	0.01337
-1.047E-4	0.01339
-1.049E-4	0.01338
-1.054E-4	0.01333
-1.062E-4	0.01336
-1.065E-4	0.0133
-1.078E-4	0.01328
-1.085E-4	0.01336
-1.087E-4	0.01333
-1.093E-4	0.01326
-1.102E-4	0.01319
-1.107E-4	0.01314
-1.113E-4	0.01318
-1.127E-4	0.0131
-1.122E-4	0.013
-1.139E-4	0.01291
-1.139E-4	0.01288
-1.147E-4	0.01274
-1.153E-4	0.01263
-1.161E-4	0.01262
-1.162E-4	0.01252
-1.174E-4	0.01234
-1.186E-4	0.01225
-1.189E-4	0.01212
-1.197E-4	0.012
-1.207E-4	0.0119
-1.209E-4	0.01182
-1.22E-4	0.01176
-1.231E-4	0.0117
-1.237E-4	0.01162
-1.236E-4	0.0116
-1.253E-4	0.01159
-1.253E-4	0.0115
-1.26E-4	0.01148
-1.276E-4	0.01146
-1.28E-4	0.01145
-1.287E-4	0.01143
-1.294E-4	0.01144
-1.304E-4	0.01153
-1.306E-4	0.01155
-1.313E-4	0.01157
-1.326E-4	0.01161
-1.331E-4	0.01164
-1.338E-4	0.01171
-1.341E-4	0.01168
-1.349E-4	0.01168
-1.356E-4	0.01175
-1.363E-4	0.01179
-1.375E-4	0.01179
-1.381E-4	0.01188
-1.39E-4	0.01191
-1.39E-4	0.01188
-1.403E-4	0.01193
